"hgnc_symbol","entrezgene_id","go_id","name_1006","namespace_1003"
"FADD",8772,"GO_0043029","T cell homeostasis","biological_process"
"FADD",8772,"GO_0048536","spleen development","biological_process"
"FADD",8772,"GO_0042104","positive regulation of activated T cell proliferation","biological_process"
"FADD",8772,"GO_0097527","necroptotic signaling pathway","biological_process"
"FADD",8772,"GO_0045651","positive regulation of macrophage differentiation","biological_process"
"FADD",8772,"GO_0033077","T cell differentiation in thymus","biological_process"
"FADD",8772,"GO_0097190","apoptotic signaling pathway","biological_process"
"FADD",8772,"GO_0048535","lymph node development","biological_process"
"FADD",8772,"GO_0045862","positive regulation of proteolysis","biological_process"
"FADD",8772,"GO_0097202","activation of cysteine-type endopeptidase activity","biological_process"
"FADD",8772,"GO_0001822","kidney development","biological_process"
"FADD",8772,"GO_0002821","positive regulation of adaptive immune response","biological_process"
"FADD",8772,"GO_0042220","response to cocaine","biological_process"
"FADD",8772,"GO_0043278","response to morphine","biological_process"
"FADD",8772,"GO_0048148","behavioral response to cocaine","biological_process"
"FADD",8772,"GO_0060544","regulation of necroptotic process","biological_process"
"FADD",8772,"GO_0060546","negative regulation of necroptotic process","biological_process"
"FADD",8772,"GO_0070236","negative regulation of activation-induced cell death of T cells","biological_process"
"FADD",8772,"GO_0071550","death-inducing signaling complex assembly","biological_process"
"FADD",8772,"GO_0097049","motor neuron apoptotic process","biological_process"
"FADD",8772,"GO_0097192","extrinsic apoptotic signaling pathway in absence of ligand","biological_process"
"FADD",8772,"GO_2000454","positive regulation of CD8-positive, alpha-beta cytotoxic T cell extravasation","biological_process"
"FAS",355,"GO_0007165","signal transduction","biological_process"
"FAS",355,"GO_0006955","immune response","biological_process"
"FAS",355,"GO_0006915","apoptotic process","biological_process"
"FAS",355,"GO_0042981","regulation of apoptotic process","biological_process"
"FAS",355,"GO_0043066","negative regulation of apoptotic process","biological_process"
"FAS",355,"GO_0043065","positive regulation of apoptotic process","biological_process"
"FAS",355,"GO_0071260","cellular response to mechanical stimulus","biological_process"
"FAS",355,"GO_0033209","tumor necrosis factor-mediated signaling pathway","biological_process"
"FAS",355,"GO_0097192","extrinsic apoptotic signaling pathway in absence of ligand","biological_process"
"FAS",355,"GO_0097191","extrinsic apoptotic signaling pathway","biological_process"
"FAS",355,"GO_0065003","protein-containing complex assembly","biological_process"
"FAS",355,"GO_0071455","cellular response to hyperoxia","biological_process"
"FAS",355,"GO_0097527","necroptotic signaling pathway","biological_process"
"FAS",355,"GO_0001934","positive regulation of protein phosphorylation","biological_process"
"FAS",355,"GO_0006924","activation-induced cell death of T cells","biological_process"
"FAS",355,"GO_0032872","regulation of stress-activated MAPK cascade","biological_process"
"FAS",355,"GO_0034198","cellular response to amino acid starvation","biological_process"
"FAS",355,"GO_0036337","Fas signaling pathway","biological_process"
"FAS",355,"GO_0097049","motor neuron apoptotic process","biological_process"
"FAS",355,"GO_2001235","positive regulation of apoptotic signaling pathway","biological_process"
"FAS",355,"GO_2001269","positive regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway","biological_process"
"FASLG",356,"GO_0006955","immune response","biological_process"
"FASLG",356,"GO_0006915","apoptotic process","biological_process"
"FASLG",356,"GO_0000122","negative regulation of transcription by RNA polymerase II","biological_process"
"FASLG",356,"GO_0043123","positive regulation of I-kappaB kinase/NF-kappaB signaling","biological_process"
"FASLG",356,"GO_0007154","cell communication","biological_process"
"FASLG",356,"GO_0023052","signaling","biological_process"
"FASLG",356,"GO_0043065","positive regulation of apoptotic process","biological_process"
"FASLG",356,"GO_0007165","signal transduction","biological_process"
"FASLG",356,"GO_0007267","cell-cell signaling","biological_process"
"FASLG",356,"GO_0097191","extrinsic apoptotic signaling pathway","biological_process"
"FASLG",356,"GO_0006919","activation of cysteine-type endopeptidase activity involved in apoptotic process","biological_process"
"FASLG",356,"GO_0016525","negative regulation of angiogenesis","biological_process"
"FASLG",356,"GO_0008625","extrinsic apoptotic signaling pathway via death domain receptors","biological_process"
"FASLG",356,"GO_0097527","necroptotic signaling pathway","biological_process"
"FASLG",356,"GO_2000353","positive regulation of endothelial cell apoptotic process","biological_process"
"FASLG",356,"GO_0097190","apoptotic signaling pathway","biological_process"
"FASLG",356,"GO_1903514","release of sequestered calcium ion into cytosol by endoplasmic reticulum","biological_process"
"FASLG",356,"GO_0006925","inflammatory cell apoptotic process","biological_process"
"FASLG",356,"GO_0008284","positive regulation of cell population proliferation","biological_process"
"FASLG",356,"GO_0030644","cellular chloride ion homeostasis","biological_process"
"FASLG",356,"GO_0032496","response to lipopolysaccharide","biological_process"
"FASLG",356,"GO_0043525","positive regulation of neuron apoptotic process","biological_process"
"FASLG",356,"GO_0045742","positive regulation of epidermal growth factor receptor signaling pathway","biological_process"
"FASLG",356,"GO_0046666","retinal cell programmed cell death","biological_process"
"FASLG",356,"GO_0048388","endosomal lumen acidification","biological_process"
"FASLG",356,"GO_0070231","T cell apoptotic process","biological_process"
"FASLG",356,"GO_0070266","necroptotic process","biological_process"
"FASLG",356,"GO_0070848","response to growth factor","biological_process"
"FASLG",356,"GO_0071346","cellular response to interferon-gamma","biological_process"
"FASLG",356,"GO_1905782","positive regulation of phosphatidylserine exposure on apoptotic cell surface","biological_process"
"FCGR1A",2209,"GO_0002376","immune system process","biological_process"
"FCGR1A",2209,"GO_0045087","innate immune response","biological_process"
"FCGR1A",2209,"GO_0007166","cell surface receptor signaling pathway","biological_process"
"FCGR1A",2209,"GO_0006955","immune response","biological_process"
"FCGR1A",2209,"GO_0007165","signal transduction","biological_process"
"FCGR1A",2209,"GO_0050776","regulation of immune response","biological_process"
"FCGR1A",2209,"GO_0001788","antibody-dependent cellular cytotoxicity","biological_process"
"FCGR1A",2209,"GO_0061098","positive regulation of protein tyrosine kinase activity","biological_process"
"FCGR1A",2209,"GO_0001798","positive regulation of type IIa hypersensitivity","biological_process"
"FCGR1A",2209,"GO_0001805","positive regulation of type III hypersensitivity","biological_process"
"FCGR1A",2209,"GO_0006898","receptor-mediated endocytosis","biological_process"
"FCGR1A",2209,"GO_0006910","phagocytosis, recognition","biological_process"
"FCGR1A",2209,"GO_0006911","phagocytosis, engulfment","biological_process"
"FCGR1A",2209,"GO_0009617","response to bacterium","biological_process"
"FCGR1A",2209,"GO_0019884","antigen processing and presentation of exogenous antigen","biological_process"
"FCGR1A",2209,"GO_0038094","Fc-gamma receptor signaling pathway","biological_process"
"FCGR1A",2209,"GO_0042590","antigen processing and presentation of exogenous peptide antigen via MHC class I","biological_process"
"FCGR1A",2209,"GO_0042742","defense response to bacterium","biological_process"
"FCGR1A",2209,"GO_0050766","positive regulation of phagocytosis","biological_process"
"FCGR2A",2212,"GO_0002376","immune system process","biological_process"
"FCGR2A",2212,"GO_0007166","cell surface receptor signaling pathway","biological_process"
"FCGR2A",2212,"GO_0050776","regulation of immune response","biological_process"
"FCGR3A",2214,"GO_0002376","immune system process","biological_process"
"FCGR3A",2214,"GO_0007166","cell surface receptor signaling pathway","biological_process"
"FCGR3A",2214,"GO_0032760","positive regulation of tumor necrosis factor production","biological_process"
"FCGR3A",2214,"GO_0043320","natural killer cell degranulation","biological_process"
"FCGR3A",2214,"GO_0019722","calcium-mediated signaling","biological_process"
"FCGR3A",2214,"GO_0006955","immune response","biological_process"
"FCGR3A",2214,"GO_0042116","macrophage activation","biological_process"
"FCGR3A",2214,"GO_0014065","phosphatidylinositol 3-kinase signaling","biological_process"
"FCGR3A",2214,"GO_0030101","natural killer cell activation","biological_process"
"FCGR3A",2214,"GO_0050776","regulation of immune response","biological_process"
"FCGR3A",2214,"GO_0001788","antibody-dependent cellular cytotoxicity","biological_process"
"FCGR3A",2214,"GO_0038094","Fc-gamma receptor signaling pathway","biological_process"
"FCGR3A",2214,"GO_0042267","natural killer cell mediated cytotoxicity","biological_process"
"FCGR3A",2214,"GO_0032819","positive regulation of natural killer cell proliferation","biological_process"
"FCGR3B",2215,"GO_0007166","cell surface receptor signaling pathway","biological_process"
"FCGR3B",2215,"GO_0006955","immune response","biological_process"
"FCGR3B",2215,"GO_0050776","regulation of immune response","biological_process"
"FCGR3B",124905743,"GO_0007166","cell surface receptor signaling pathway","biological_process"
"FCGR3B",124905743,"GO_0006955","immune response","biological_process"
"FCGR3B",124905743,"GO_0050776","regulation of immune response","biological_process"
"FMO3",2328,"GO_0042412","taurine biosynthetic process","biological_process"
"FOS",2353,"GO_0006355","regulation of DNA-templated transcription","biological_process"
"FOS",2353,"GO_0006357","regulation of transcription by RNA polymerase II","biological_process"
"FOS",2353,"GO_0006954","inflammatory response","biological_process"
"FOS",2353,"GO_0045893","positive regulation of DNA-templated transcription","biological_process"
"FOS",2353,"GO_0006366","transcription by RNA polymerase II","biological_process"
"FOS",2353,"GO_1902895","positive regulation of miRNA transcription","biological_process"
"FOS",2353,"GO_0045944","positive regulation of transcription by RNA polymerase II","biological_process"
"FOS",2353,"GO_0034614","cellular response to reactive oxygen species","biological_process"
"FOS",2353,"GO_0071276","cellular response to cadmium ion","biological_process"
"FOS",2353,"GO_0060395","SMAD protein signal transduction","biological_process"
"FOS",2353,"GO_0140467","integrated stress response signaling","biological_process"
"FOS",2353,"GO_1901216","positive regulation of neuron death","biological_process"
"FOS",2353,"GO_0007179","transforming growth factor beta receptor signaling pathway","biological_process"
"FOS",2353,"GO_0001661","conditioned taste aversion","biological_process"
"FOS",2353,"GO_0006306","DNA methylation","biological_process"
"FOS",2353,"GO_0007399","nervous system development","biological_process"
"FOS",2353,"GO_0007565","female pregnancy","biological_process"
"FOS",2353,"GO_0007568","aging","biological_process"
"FOS",2353,"GO_0009409","response to cold","biological_process"
"FOS",2353,"GO_0009410","response to xenobiotic stimulus","biological_process"
"FOS",2353,"GO_0009416","response to light stimulus","biological_process"
"FOS",2353,"GO_0009612","response to mechanical stimulus","biological_process"
"FOS",2353,"GO_0009629","response to gravity","biological_process"
"FOS",2353,"GO_0009636","response to toxic substance","biological_process"
"FOS",2353,"GO_0010468","regulation of gene expression","biological_process"
"FOS",2353,"GO_0014070","response to organic cyclic compound","biological_process"
"FOS",2353,"GO_0014823","response to activity","biological_process"
"FOS",2353,"GO_0014856","skeletal muscle cell proliferation","biological_process"
"FOS",2353,"GO_0030316","osteoclast differentiation","biological_process"
"FOS",2353,"GO_0030431","sleep","biological_process"
"FOS",2353,"GO_0031668","cellular response to extracellular stimulus","biological_process"
"FOS",2353,"GO_0032496","response to lipopolysaccharide","biological_process"
"FOS",2353,"GO_0032570","response to progesterone","biological_process"
"FOS",2353,"GO_0032868","response to insulin","biological_process"
"FOS",2353,"GO_0032870","cellular response to hormone stimulus","biological_process"
"FOS",2353,"GO_0034097","response to cytokine","biological_process"
"FOS",2353,"GO_0034224","cellular response to zinc ion starvation","biological_process"
"FOS",2353,"GO_0035902","response to immobilization stress","biological_process"
"FOS",2353,"GO_0035914","skeletal muscle cell differentiation","biological_process"
"FOS",2353,"GO_0035994","response to muscle stretch","biological_process"
"FOS",2353,"GO_0045471","response to ethanol","biological_process"
"FOS",2353,"GO_0045672","positive regulation of osteoclast differentiation","biological_process"
"FOS",2353,"GO_0048545","response to steroid hormone","biological_process"
"FOS",2353,"GO_0051412","response to corticosterone","biological_process"
"FOS",2353,"GO_0051450","myoblast proliferation","biological_process"
"FOS",2353,"GO_0051591","response to cAMP","biological_process"
"FOS",2353,"GO_0071277","cellular response to calcium ion","biological_process"
"FOS",2353,"GO_0071356","cellular response to tumor necrosis factor","biological_process"
"FOS",2353,"GO_0071364","cellular response to epidermal growth factor stimulus","biological_process"
"FOS",2353,"GO_0071374","cellular response to parathyroid hormone stimulus","biological_process"
"FOS",2353,"GO_0071456","cellular response to hypoxia","biological_process"
"FOS",2353,"GO_0071560","cellular response to transforming growth factor beta stimulus","biological_process"
"FOS",2353,"GO_1903131","mononuclear cell differentiation","biological_process"
"FOS",2353,"GO_1904628","cellular response to phorbol 13-acetate 12-myristate","biological_process"
"FOS",2353,"GO_1990646","cellular response to prolactin","biological_process"
"GNA11",2767,"GO_0007186","G protein-coupled receptor signaling pathway","biological_process"
"GNA11",2767,"GO_0007165","signal transduction","biological_process"
"GNA11",2767,"GO_0007213","G protein-coupled acetylcholine receptor signaling pathway","biological_process"
"GNA11",2767,"GO_0007603","phototransduction, visible light","biological_process"
"GNA11",2767,"GO_0009649","entrainment of circadian clock","biological_process"
"GNA11",2767,"GO_0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","biological_process"
"GNA11",2767,"GO_0001508","action potential","biological_process"
"GNA11",2767,"GO_0060158","phospholipase C-activating dopamine receptor signaling pathway","biological_process"
"GNA11",2767,"GO_0001501","skeletal system development","biological_process"
"GNA11",2767,"GO_0007200","phospholipase C-activating G protein-coupled receptor signaling pathway","biological_process"
"GNA11",2767,"GO_0007207","phospholipase C-activating G protein-coupled acetylcholine receptor signaling pathway","biological_process"
"GNA11",2767,"GO_0007507","heart development","biological_process"
"GNA11",2767,"GO_0008217","regulation of blood pressure","biological_process"
"GNA11",2767,"GO_0010259","multicellular organism aging","biological_process"
"GNA11",2767,"GO_0032024","positive regulation of insulin secretion","biological_process"
"GNA11",2767,"GO_0045634","regulation of melanocyte differentiation","biological_process"
"GNA11",2767,"GO_0048066","developmental pigmentation","biological_process"
"GNA11",2767,"GO_0071467","cellular response to pH","biological_process"
"GNA11",2767,"GO_0086100","endothelin receptor signaling pathway","biological_process"
"GNA11",2767,"GO_0099105","ion channel modulating, G protein-coupled receptor signaling pathway","biological_process"
"GNA11",2767,"GO_1904888","cranial skeletal system development","biological_process"
"GNA11",2767,"GO_1990806","ligand-gated ion channel signaling pathway","biological_process"
"GNA14",9630,"GO_0007186","G protein-coupled receptor signaling pathway","biological_process"
"GNA14",9630,"GO_0007165","signal transduction","biological_process"
"GNA14",9630,"GO_0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","biological_process"
"GNA14",9630,"GO_0001508","action potential","biological_process"
"GNA14",9630,"GO_0060158","phospholipase C-activating dopamine receptor signaling pathway","biological_process"
"GNA15",2769,"GO_0007186","G protein-coupled receptor signaling pathway","biological_process"
"GNA15",2769,"GO_0007165","signal transduction","biological_process"
"GNA15",2769,"GO_0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","biological_process"
"GNA15",2769,"GO_0001508","action potential","biological_process"
"GNA15",2769,"GO_0060158","phospholipase C-activating dopamine receptor signaling pathway","biological_process"
"GNA15",2769,"GO_0007202","activation of phospholipase C activity","biological_process"
"GNA15",2769,"GO_0051482","positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway","biological_process"
"GNA15",2769,"GO_0007207","phospholipase C-activating G protein-coupled acetylcholine receptor signaling pathway","biological_process"
"GNA15",2769,"GO_0007200","phospholipase C-activating G protein-coupled receptor signaling pathway","biological_process"
"GNAI1",2770,"GO_0007186","G protein-coupled receptor signaling pathway","biological_process"
"GNAI1",2770,"GO_0007165","signal transduction","biological_process"
"GNAI1",2770,"GO_0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","biological_process"
"GNAI1",2770,"GO_0007049","cell cycle","biological_process"
"GNAI1",2770,"GO_0051301","cell division","biological_process"
"GNAI1",2770,"GO_0043949","regulation of cAMP-mediated signaling","biological_process"
"GNAI1",2770,"GO_1904322","cellular response to forskolin","biological_process"
"GNAI1",2770,"GO_1904778","positive regulation of protein localization to cell cortex","biological_process"
"GNAI1",2770,"GO_0043434","response to peptide hormone","biological_process"
"GNAI1",2770,"GO_0060236","regulation of mitotic spindle organization","biological_process"
"GNAI1",2770,"GO_0007193","adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway","biological_process"
"GNAI2",2771,"GO_0007186","G protein-coupled receptor signaling pathway","biological_process"
"GNAI2",2771,"GO_0007165","signal transduction","biological_process"
"GNAI2",2771,"GO_0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","biological_process"
"GNAI2",2771,"GO_0007049","cell cycle","biological_process"
"GNAI2",2771,"GO_0051301","cell division","biological_process"
"GNAI2",2771,"GO_0008284","positive regulation of cell population proliferation","biological_process"
"GNAI2",2771,"GO_0007584","response to nutrient","biological_process"
"GNAI2",2771,"GO_0007193","adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway","biological_process"
"GNAI2",2771,"GO_0007194","negative regulation of adenylate cyclase activity","biological_process"
"GNAI2",2771,"GO_0007214","gamma-aminobutyric acid signaling pathway","biological_process"
"GNAI2",2771,"GO_0001973","G protein-coupled adenosine receptor signaling pathway","biological_process"
"GNAI2",2771,"GO_0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway","biological_process"
"GNAI2",2771,"GO_0007213","G protein-coupled acetylcholine receptor signaling pathway","biological_process"
"GNAI2",2771,"GO_0008283","cell population proliferation","biological_process"
"GNAI2",2771,"GO_0030335","positive regulation of cell migration","biological_process"
"GNAI2",2771,"GO_0032930","positive regulation of superoxide anion generation","biological_process"
"GNAI2",2771,"GO_0033864","positive regulation of NAD(P)H oxidase activity","biological_process"
"GNAI2",2771,"GO_0035810","positive regulation of urine volume","biological_process"
"GNAI2",2771,"GO_0035815","positive regulation of renal sodium excretion","biological_process"
"GNAI2",2771,"GO_0045955","negative regulation of calcium ion-dependent exocytosis","biological_process"
"GNAI2",2771,"GO_0046628","positive regulation of insulin receptor signaling pathway","biological_process"
"GNAI2",2771,"GO_0050805","negative regulation of synaptic transmission","biological_process"
"GNAI2",2771,"GO_0051924","regulation of calcium ion transport","biological_process"
"GNAI2",2771,"GO_0070374","positive regulation of ERK1 and ERK2 cascade","biological_process"
"GNAI2",2771,"GO_0140199","negative regulation of adenylate cyclase-activating adrenergic receptor signaling pathway involved in heart process","biological_process"
"GNAI2",2771,"GO_1903614","negative regulation of protein tyrosine phosphatase activity","biological_process"
"GNAI2",2771,"GO_1904707","positive regulation of vascular associated smooth muscle cell proliferation","biological_process"
"GNAI2",2771,"GO_2000179","positive regulation of neural precursor cell proliferation","biological_process"
"GNAI2",2771,"GO_2001234","negative regulation of apoptotic signaling pathway","biological_process"
"GNAI3",2773,"GO_0007186","G protein-coupled receptor signaling pathway","biological_process"
"GNAI3",2773,"GO_0007165","signal transduction","biological_process"
"GNAI3",2773,"GO_0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","biological_process"
"GNAI3",2773,"GO_0007049","cell cycle","biological_process"
"GNAI3",2773,"GO_0051301","cell division","biological_process"
"GNAI3",2773,"GO_0007193","adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway","biological_process"
"GNAI3",2773,"GO_0046039","GTP metabolic process","biological_process"
"GNAI3",2773,"GO_0007212","dopamine receptor signaling pathway","biological_process"
"GNAI3",2773,"GO_0016239","positive regulation of macroautophagy","biological_process"
"GNAI3",2773,"GO_0007194","negative regulation of adenylate cyclase activity","biological_process"
"GNAI3",2773,"GO_0006906","vesicle fusion","biological_process"
"GNAI3",2773,"GO_0007420","brain development","biological_process"
"GNAI3",2773,"GO_0032930","positive regulation of superoxide anion generation","biological_process"
"GNAI3",2773,"GO_0033864","positive regulation of NAD(P)H oxidase activity","biological_process"
"GNAI3",2773,"GO_1904707","positive regulation of vascular associated smooth muscle cell proliferation","biological_process"
"GNAI3",2773,"GO_2001234","negative regulation of apoptotic signaling pathway","biological_process"
"GNAL",2774,"GO_0007186","G protein-coupled receptor signaling pathway","biological_process"
"GNAL",2774,"GO_0007165","signal transduction","biological_process"
"GNAL",2774,"GO_0050896","response to stimulus","biological_process"
"GNAL",2774,"GO_0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","biological_process"
"GNAL",2774,"GO_0007191","adenylate cyclase-activating dopamine receptor signaling pathway","biological_process"
"GNAL",2774,"GO_0007606","sensory perception of chemical stimulus","biological_process"
"GNAO1",2775,"GO_0007165","signal transduction","biological_process"
"GNAO1",2775,"GO_0007186","G protein-coupled receptor signaling pathway","biological_process"
"GNAO1",2775,"GO_0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","biological_process"
"GNAO1",2775,"GO_0006936","muscle contraction","biological_process"
"GNAO1",2775,"GO_0007212","dopamine receptor signaling pathway","biological_process"
"GNAQ",2776,"GO_0007186","G protein-coupled receptor signaling pathway","biological_process"
"GNAQ",2776,"GO_0007165","signal transduction","biological_process"
"GNAQ",2776,"GO_0007213","G protein-coupled acetylcholine receptor signaling pathway","biological_process"
"GNAQ",2776,"GO_0007603","phototransduction, visible light","biological_process"
"GNAQ",2776,"GO_0009649","entrainment of circadian clock","biological_process"
"GNAQ",2776,"GO_0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","biological_process"
"GNAQ",2776,"GO_0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway","biological_process"
"GNAQ",2776,"GO_0007596","blood coagulation","biological_process"
"GNAQ",2776,"GO_0050821","protein stabilization","biological_process"
"GNAQ",2776,"GO_0006469","negative regulation of protein kinase activity","biological_process"
"GNAQ",2776,"GO_0060828","regulation of canonical Wnt signaling pathway","biological_process"
"GNAQ",2776,"GO_0001508","action potential","biological_process"
"GNAQ",2776,"GO_0007202","activation of phospholipase C activity","biological_process"
"GNAQ",2776,"GO_0010543","regulation of platelet activation","biological_process"
"GNAQ",2776,"GO_0007215","glutamate receptor signaling pathway","biological_process"
"GNAS",2778,"GO_0071107","response to parathyroid hormone","biological_process"
"GNAS",2778,"GO_0009306","protein secretion","biological_process"
"GNAS",2778,"GO_0007565","female pregnancy","biological_process"
"GNAS",2778,"GO_0120162","positive regulation of cold-induced thermogenesis","biological_process"
"GNAS",2778,"GO_0040015","negative regulation of multicellular organism growth","biological_process"
"GNAS",2778,"GO_0007186","G protein-coupled receptor signaling pathway","biological_process"
"GNAS",2778,"GO_0007165","signal transduction","biological_process"
"GNAS",2778,"GO_0050896","response to stimulus","biological_process"
"GNAS",2778,"GO_0060348","bone development","biological_process"
"GNAS",2778,"GO_0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","biological_process"
"GNAS",2778,"GO_0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway","biological_process"
"GNAS",2778,"GO_0070527","platelet aggregation","biological_process"
"GNAS",2778,"GO_0048589","developmental growth","biological_process"
"GNAS",2778,"GO_0007191","adenylate cyclase-activating dopamine receptor signaling pathway","biological_process"
"GNAS",2778,"GO_0007606","sensory perception of chemical stimulus","biological_process"
"GNAS",2778,"GO_0046907","intracellular transport","biological_process"
"GNAS",2778,"GO_0007608","sensory perception of smell","biological_process"
"GNAS",2778,"GO_0043547","positive regulation of GTPase activity","biological_process"
"GNAS",2778,"GO_0050890","cognition","biological_process"
"GNAS",2778,"GO_0071380","cellular response to prostaglandin E stimulus","biological_process"
"GNAS",2778,"GO_0071870","cellular response to catecholamine stimulus","biological_process"
"GNAS",2778,"GO_0071880","adenylate cyclase-activating adrenergic receptor signaling pathway","biological_process"
"GNAS",2778,"GO_0007190","activation of adenylate cyclase activity","biological_process"
"GNAS",2778,"GO_0043950","positive regulation of cAMP-mediated signaling","biological_process"
"GNAS",2778,"GO_0060789","hair follicle placode formation","biological_process"
"HLA-DMA",3108,"GO_0006955","immune response","biological_process"
"HLA-DMA",3108,"GO_0019882","antigen processing and presentation","biological_process"
"HLA-DMA",3108,"GO_0002250","adaptive immune response","biological_process"
"HLA-DMA",3108,"GO_0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","biological_process"
"HLA-DMA",3108,"GO_0002376","immune system process","biological_process"
"HLA-DMA",3108,"GO_0002503","peptide antigen assembly with MHC class II protein complex","biological_process"
"HLA-DMA",3108,"GO_0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II","biological_process"
"HLA-DMA",3108,"GO_0050870","positive regulation of T cell activation","biological_process"
"HLA-DOA",3111,"GO_0006955","immune response","biological_process"
"HLA-DOA",3111,"GO_0019882","antigen processing and presentation","biological_process"
"HLA-DOA",3111,"GO_0002376","immune system process","biological_process"
"HLA-DOA",3111,"GO_0002250","adaptive immune response","biological_process"
"HLA-DOA",3111,"GO_0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","biological_process"
"HLA-DOA",3111,"GO_0002503","peptide antigen assembly with MHC class II protein complex","biological_process"
"HLA-DOA",3111,"GO_0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II","biological_process"
"HLA-DOA",3111,"GO_0050870","positive regulation of T cell activation","biological_process"
"HLA-DOA",3111,"GO_0002587","negative regulation of antigen processing and presentation of peptide antigen via MHC class II","biological_process"
"HLA-DOA",3111,"GO_0045580","regulation of T cell differentiation","biological_process"
"HLA-DOB",3112,"GO_0006955","immune response","biological_process"
"HLA-DOB",3112,"GO_0019882","antigen processing and presentation","biological_process"
"HLA-DOB",3112,"GO_0002376","immune system process","biological_process"
"HLA-DOB",3112,"GO_0002250","adaptive immune response","biological_process"
"HLA-DOB",3112,"GO_0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","biological_process"
"HLA-DOB",3112,"GO_0002503","peptide antigen assembly with MHC class II protein complex","biological_process"
"HLA-DOB",3112,"GO_0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II","biological_process"
"HLA-DOB",3112,"GO_0050870","positive regulation of T cell activation","biological_process"
"HLA-DOB",3112,"GO_0002587","negative regulation of antigen processing and presentation of peptide antigen via MHC class II","biological_process"
"HLA-DPA1",3113,"GO_0006955","immune response","biological_process"
"HLA-DPA1",3113,"GO_0019882","antigen processing and presentation","biological_process"
"HLA-DPA1",3113,"GO_0002376","immune system process","biological_process"
"HLA-DPA1",3113,"GO_0002250","adaptive immune response","biological_process"
"HLA-DPA1",3113,"GO_0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","biological_process"
"HLA-DPA1",3113,"GO_0042102","positive regulation of T cell proliferation","biological_process"
"HLA-DPA1",3113,"GO_0050870","positive regulation of T cell activation","biological_process"
"HLA-DPA1",3113,"GO_0071346","cellular response to interferon-gamma","biological_process"
"HLA-DPA1",3113,"GO_0002503","peptide antigen assembly with MHC class II protein complex","biological_process"
"HLA-DPA1",3113,"GO_0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II","biological_process"
"HLA-DPA1",3113,"GO_0032729","positive regulation of interferon-gamma production","biological_process"
"HLA-DPB1",3115,"GO_0006955","immune response","biological_process"
"HLA-DPB1",3115,"GO_0019882","antigen processing and presentation","biological_process"
"HLA-DPB1",3115,"GO_0002376","immune system process","biological_process"
"HLA-DPB1",3115,"GO_0002250","adaptive immune response","biological_process"
"HLA-DPB1",3115,"GO_0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","biological_process"
"HLA-DPB1",3115,"GO_0042102","positive regulation of T cell proliferation","biological_process"
"HLA-DPB1",3115,"GO_0050870","positive regulation of T cell activation","biological_process"
"HLA-DPB1",3115,"GO_0002503","peptide antigen assembly with MHC class II protein complex","biological_process"
"HLA-DPB1",3115,"GO_0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II","biological_process"
"HLA-DPB1",3115,"GO_0032729","positive regulation of interferon-gamma production","biological_process"
"HLA-DPB1",3115,"GO_0050852","T cell receptor signaling pathway","biological_process"
"HLA-DQA1",3117,"GO_0006955","immune response","biological_process"
"HLA-DQA1",3117,"GO_0019882","antigen processing and presentation","biological_process"
"HLA-DQA1",3117,"GO_0002376","immune system process","biological_process"
"HLA-DQA1",3117,"GO_0002250","adaptive immune response","biological_process"
"HLA-DQA1",3117,"GO_0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","biological_process"
"HLA-DQA1",3117,"GO_0002503","peptide antigen assembly with MHC class II protein complex","biological_process"
"HLA-DQA1",3117,"GO_0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II","biological_process"
"HLA-DQA1",3117,"GO_0050870","positive regulation of T cell activation","biological_process"
