"hgnc_symbol","entrezgene_id","go_id","name_1006","namespace_1003"
"CYP3A5",1577,"GO_0019825","oxygen binding","molecular_function"
"CYP3A5",1577,"GO_0101020","estrogen 16-alpha-hydroxylase activity","molecular_function"
"CYP3A5",1577,"GO_0050649","testosterone 6-beta-hydroxylase activity","molecular_function"
"EEF1A1",1915,"GO_0003924","GTPase activity","molecular_function"
"EEF1A1",1915,"GO_0005525","GTP binding","molecular_function"
"EEF1A1",1915,"GO_0003746","translation elongation factor activity","molecular_function"
"EEF1A1",1915,"GO_0000166","nucleotide binding","molecular_function"
"EEF1A1",1915,"GO_0005515","protein binding","molecular_function"
"EEF1A1",1915,"GO_0003723","RNA binding","molecular_function"
"EEF1A1",1915,"GO_0000049","tRNA binding","molecular_function"
"EEF1A1",1915,"GO_0019901","protein kinase binding","molecular_function"
"EEF1A1",1915,"GO_0019900","kinase binding","molecular_function"
"EEF1A2",1917,"GO_0003924","GTPase activity","molecular_function"
"EEF1A2",1917,"GO_0005525","GTP binding","molecular_function"
"EEF1A2",1917,"GO_0003746","translation elongation factor activity","molecular_function"
"EEF1A2",1917,"GO_0000166","nucleotide binding","molecular_function"
"EEF1A2",1917,"GO_0005515","protein binding","molecular_function"
"EEF1A2",1917,"GO_0019901","protein kinase binding","molecular_function"
"EEF1A2",1917,"GO_0008135","translation factor activity, RNA binding","molecular_function"
"ELK1",2002,"GO_0003700","DNA-binding transcription factor activity","molecular_function"
"ELK1",2002,"GO_0043565","sequence-specific DNA binding","molecular_function"
"ELK1",2002,"GO_0003677","DNA binding","molecular_function"
"ELK1",2002,"GO_0005515","protein binding","molecular_function"
"ELK1",2002,"GO_0000981","DNA-binding transcription factor activity, RNA polymerase II-specific","molecular_function"
"ELK1",2002,"GO_0061629","RNA polymerase II-specific DNA-binding transcription factor binding","molecular_function"
"ELK1",2002,"GO_0000978","RNA polymerase II cis-regulatory region sequence-specific DNA binding","molecular_function"
"ELK1",2002,"GO_1990837","sequence-specific double-stranded DNA binding","molecular_function"
"ELK1",2002,"GO_0001228","DNA-binding transcription activator activity, RNA polymerase II-specific","molecular_function"
"ELK1",2002,"GO_0000976","transcription cis-regulatory region binding","molecular_function"
"ELK1",2002,"GO_0030374","nuclear receptor coactivator activity","molecular_function"
"ELK1",2002,"GO_0003682","chromatin binding","molecular_function"
"ELK1",2002,"GO_0003690","double-stranded DNA binding","molecular_function"
"F2",2147,"GO_0005509","calcium ion binding","molecular_function"
"F2",2147,"GO_0004252","serine-type endopeptidase activity","molecular_function"
"F2",2147,"GO_0005515","protein binding","molecular_function"
"F2",2147,"GO_0016787","hydrolase activity","molecular_function"
"F2",2147,"GO_0008233","peptidase activity","molecular_function"
"F2",2147,"GO_0008201","heparin binding","molecular_function"
"F2",2147,"GO_0008236","serine-type peptidase activity","molecular_function"
"F2",2147,"GO_0005102","signaling receptor binding","molecular_function"
"F2",2147,"GO_0001530","lipopolysaccharide binding","molecular_function"
"F2",2147,"GO_0004175","endopeptidase activity","molecular_function"
"F2",2147,"GO_0005096","GTPase activator activity","molecular_function"
"F2",2147,"GO_0005246","calcium channel regulator activity","molecular_function"
"F2",2147,"GO_0008047","enzyme activator activity","molecular_function"
"F2",2147,"GO_0008083","growth factor activity","molecular_function"
"F2",2147,"GO_0016004","phospholipase activator activity","molecular_function"
"F2",2147,"GO_0030546","signaling receptor activator activity","molecular_function"
"F2",2147,"GO_0043539","protein serine/threonine kinase activator activity","molecular_function"
"F2",2147,"GO_0070053","thrombospondin receptor activity","molecular_function"
"F2",2147,"GO_0099103","channel activator activity","molecular_function"
"F2",2147,"GO_0099107","ion channel regulator activity involved in G protein-coupled receptor signaling pathway","molecular_function"
"FADD",8772,"GO_0005515","protein binding","molecular_function"
"FADD",8772,"GO_0042802","identical protein binding","molecular_function"
"FADD",8772,"GO_0002020","protease binding","molecular_function"
"FADD",8772,"GO_0089720","caspase binding","molecular_function"
"FADD",8772,"GO_0005123","death receptor binding","molecular_function"
"FADD",8772,"GO_0005164","tumor necrosis factor receptor binding","molecular_function"
"FADD",8772,"GO_0032813","tumor necrosis factor receptor superfamily binding","molecular_function"
"FADD",8772,"GO_0033612","receptor serine/threonine kinase binding","molecular_function"
"FADD",8772,"GO_0035877","death effector domain binding","molecular_function"
"FADD",8772,"GO_0044877","protein-containing complex binding","molecular_function"
"FAS",355,"GO_0005515","protein binding","molecular_function"
"FAS",355,"GO_0004888","transmembrane signaling receptor activity","molecular_function"
"FAS",355,"GO_0005516","calmodulin binding","molecular_function"
"FAS",355,"GO_0042802","identical protein binding","molecular_function"
"FAS",355,"GO_0038023","signaling receptor activity","molecular_function"
"FAS",355,"GO_0019900","kinase binding","molecular_function"
"FAS",355,"GO_0005031","tumor necrosis factor receptor activity","molecular_function"
"FASLG",356,"GO_0005515","protein binding","molecular_function"
"FASLG",356,"GO_0005164","tumor necrosis factor receptor binding","molecular_function"
"FASLG",356,"GO_0005125","cytokine activity","molecular_function"
"FASLG",356,"GO_0005102","signaling receptor binding","molecular_function"
"FASLG",356,"GO_0005123","death receptor binding","molecular_function"
"FCGR1A",2209,"GO_0005515","protein binding","molecular_function"
"FCGR1A",2209,"GO_0004888","transmembrane signaling receptor activity","molecular_function"
"FCGR1A",2209,"GO_0019864","IgG binding","molecular_function"
"FCGR1A",2209,"GO_0019770","IgG receptor activity","molecular_function"
"FCGR1A",2209,"GO_0019771","high-affinity IgG receptor activity","molecular_function"
"FCGR2A",2212,"GO_0005515","protein binding","molecular_function"
"FCGR2A",2212,"GO_0004888","transmembrane signaling receptor activity","molecular_function"
"FCGR2A",2212,"GO_0019864","IgG binding","molecular_function"
"FCGR3A",2214,"GO_0005515","protein binding","molecular_function"
"FCGR3A",2214,"GO_0004888","transmembrane signaling receptor activity","molecular_function"
"FCGR3A",2214,"GO_0019864","IgG binding","molecular_function"
"FCGR3A",2214,"GO_0019772","low-affinity IgG receptor activity","molecular_function"
"FCGR3A",2214,"GO_0140375","immune receptor activity","molecular_function"
"FCGR3B",2215,"GO_0004888","transmembrane signaling receptor activity","molecular_function"
"FCGR3B",2215,"GO_0034235","GPI anchor binding","molecular_function"
"FCGR3B",2215,"GO_0019864","IgG binding","molecular_function"
"FCGR3B",124905743,"GO_0004888","transmembrane signaling receptor activity","molecular_function"
"FCGR3B",124905743,"GO_0034235","GPI anchor binding","molecular_function"
"FCGR3B",124905743,"GO_0019864","IgG binding","molecular_function"
"FMO3",2328,"GO_0050660","flavin adenine dinucleotide binding","molecular_function"
"FMO3",2328,"GO_0050661","NADP binding","molecular_function"
"FMO3",2328,"GO_0004499","N,N-dimethylaniline monooxygenase activity","molecular_function"
"FMO3",2328,"GO_0004497","monooxygenase activity","molecular_function"
"FMO3",2328,"GO_0016491","oxidoreductase activity","molecular_function"
"FMO3",2328,"GO_0047822","hypotaurine dehydrogenase activity","molecular_function"
"FMO3",2328,"GO_0005515","protein binding","molecular_function"
"FMO3",2328,"GO_0034899","trimethylamine monooxygenase activity","molecular_function"
"FMO3",2328,"GO_0047638","albendazole monooxygenase activity","molecular_function"
"FOS",2353,"GO_0003677","DNA binding","molecular_function"
"FOS",2353,"GO_0003700","DNA-binding transcription factor activity","molecular_function"
"FOS",2353,"GO_0005515","protein binding","molecular_function"
"FOS",2353,"GO_0042802","identical protein binding","molecular_function"
"FOS",2353,"GO_0000981","DNA-binding transcription factor activity, RNA polymerase II-specific","molecular_function"
"FOS",2353,"GO_0000978","RNA polymerase II cis-regulatory region sequence-specific DNA binding","molecular_function"
"FOS",2353,"GO_1990837","sequence-specific double-stranded DNA binding","molecular_function"
"FOS",2353,"GO_0001228","DNA-binding transcription activator activity, RNA polymerase II-specific","molecular_function"
"FOS",2353,"GO_0070412","R-SMAD binding","molecular_function"
"FOS",2353,"GO_0000976","transcription cis-regulatory region binding","molecular_function"
"FOS",2353,"GO_0000979","RNA polymerase II core promoter sequence-specific DNA binding","molecular_function"
"FOS",2353,"GO_0001221","transcription coregulator binding","molecular_function"
"FOS",2353,"GO_0003682","chromatin binding","molecular_function"
"FOS",2353,"GO_0003690","double-stranded DNA binding","molecular_function"
"FOS",2353,"GO_0043565","sequence-specific DNA binding","molecular_function"
"FOS",2353,"GO_0044877","protein-containing complex binding","molecular_function"
"FOS",2353,"GO_0061629","RNA polymerase II-specific DNA-binding transcription factor binding","molecular_function"
"GNA11",2767,"GO_0003924","GTPase activity","molecular_function"
"GNA11",2767,"GO_0031683","G-protein beta/gamma-subunit complex binding","molecular_function"
"GNA11",2767,"GO_0001664","G protein-coupled receptor binding","molecular_function"
"GNA11",2767,"GO_0019001","guanyl nucleotide binding","molecular_function"
"GNA11",2767,"GO_0046872","metal ion binding","molecular_function"
"GNA11",2767,"GO_0000166","nucleotide binding","molecular_function"
"GNA11",2767,"GO_0005525","GTP binding","molecular_function"
"GNA11",2767,"GO_0005515","protein binding","molecular_function"
"GNA11",2767,"GO_0003925","G protein activity","molecular_function"
"GNA11",2767,"GO_0005246","calcium channel regulator activity","molecular_function"
"GNA11",2767,"GO_0016004","phospholipase activator activity","molecular_function"
"GNA11",2767,"GO_0099103","channel activator activity","molecular_function"
"GNA11",2767,"GO_0099107","ion channel regulator activity involved in G protein-coupled receptor signaling pathway","molecular_function"
"GNA14",9630,"GO_0003924","GTPase activity","molecular_function"
"GNA14",9630,"GO_0031683","G-protein beta/gamma-subunit complex binding","molecular_function"
"GNA14",9630,"GO_0001664","G protein-coupled receptor binding","molecular_function"
"GNA14",9630,"GO_0019001","guanyl nucleotide binding","molecular_function"
"GNA14",9630,"GO_0046872","metal ion binding","molecular_function"
"GNA14",9630,"GO_0000166","nucleotide binding","molecular_function"
"GNA14",9630,"GO_0005525","GTP binding","molecular_function"
"GNA14",9630,"GO_0005515","protein binding","molecular_function"
"GNA15",2769,"GO_0003924","GTPase activity","molecular_function"
"GNA15",2769,"GO_0031683","G-protein beta/gamma-subunit complex binding","molecular_function"
"GNA15",2769,"GO_0001664","G protein-coupled receptor binding","molecular_function"
"GNA15",2769,"GO_0019001","guanyl nucleotide binding","molecular_function"
"GNA15",2769,"GO_0046872","metal ion binding","molecular_function"
"GNA15",2769,"GO_0000166","nucleotide binding","molecular_function"
"GNA15",2769,"GO_0005525","GTP binding","molecular_function"
"GNAI1",2770,"GO_0003924","GTPase activity","molecular_function"
"GNAI1",2770,"GO_0005525","GTP binding","molecular_function"
"GNAI1",2770,"GO_0031683","G-protein beta/gamma-subunit complex binding","molecular_function"
"GNAI1",2770,"GO_0019001","guanyl nucleotide binding","molecular_function"
"GNAI1",2770,"GO_0046872","metal ion binding","molecular_function"
"GNAI1",2770,"GO_0000166","nucleotide binding","molecular_function"
"GNAI1",2770,"GO_0005515","protein binding","molecular_function"
"GNAI1",2770,"GO_0000287","magnesium ion binding","molecular_function"
"GNAI1",2770,"GO_0001664","G protein-coupled receptor binding","molecular_function"
"GNAI1",2770,"GO_0019003","GDP binding","molecular_function"
"GNAI1",2770,"GO_0031821","G protein-coupled serotonin receptor binding","molecular_function"
"GNAI2",2771,"GO_0003924","GTPase activity","molecular_function"
"GNAI2",2771,"GO_0005525","GTP binding","molecular_function"
"GNAI2",2771,"GO_0031683","G-protein beta/gamma-subunit complex binding","molecular_function"
"GNAI2",2771,"GO_0019001","guanyl nucleotide binding","molecular_function"
"GNAI2",2771,"GO_0046872","metal ion binding","molecular_function"
"GNAI2",2771,"GO_0000166","nucleotide binding","molecular_function"
"GNAI2",2771,"GO_0005515","protein binding","molecular_function"
"GNAI2",2771,"GO_0001664","G protein-coupled receptor binding","molecular_function"
"GNAI3",2773,"GO_0003924","GTPase activity","molecular_function"
"GNAI3",2773,"GO_0005525","GTP binding","molecular_function"
"GNAI3",2773,"GO_0031683","G-protein beta/gamma-subunit complex binding","molecular_function"
"GNAI3",2773,"GO_0019001","guanyl nucleotide binding","molecular_function"
"GNAI3",2773,"GO_0046872","metal ion binding","molecular_function"
"GNAI3",2773,"GO_0000166","nucleotide binding","molecular_function"
"GNAI3",2773,"GO_0005515","protein binding","molecular_function"
"GNAI3",2773,"GO_0001664","G protein-coupled receptor binding","molecular_function"
"GNAI3",2773,"GO_0019003","GDP binding","molecular_function"
"GNAI3",2773,"GO_0019904","protein domain specific binding","molecular_function"
"GNAI3",2773,"GO_0031821","G protein-coupled serotonin receptor binding","molecular_function"
"GNAI3",2773,"GO_0032794","GTPase activating protein binding","molecular_function"
"GNAL",2774,"GO_0003924","GTPase activity","molecular_function"
"GNAL",2774,"GO_0005525","GTP binding","molecular_function"
"GNAL",2774,"GO_0031683","G-protein beta/gamma-subunit complex binding","molecular_function"
"GNAL",2774,"GO_0019001","guanyl nucleotide binding","molecular_function"
"GNAL",2774,"GO_0046872","metal ion binding","molecular_function"
"GNAL",2774,"GO_0000166","nucleotide binding","molecular_function"
"GNAL",2774,"GO_0005515","protein binding","molecular_function"
"GNAL",2774,"GO_0001664","G protein-coupled receptor binding","molecular_function"
"GNAO1",2775,"GO_0003924","GTPase activity","molecular_function"
"GNAO1",2775,"GO_0019001","guanyl nucleotide binding","molecular_function"
"GNAO1",2775,"GO_0031683","G-protein beta/gamma-subunit complex binding","molecular_function"
"GNAO1",2775,"GO_0005525","GTP binding","molecular_function"
"GNAO1",2775,"GO_0046872","metal ion binding","molecular_function"
"GNAO1",2775,"GO_0000166","nucleotide binding","molecular_function"
"GNAO1",2775,"GO_0005515","protein binding","molecular_function"
"GNAO1",2775,"GO_0001664","G protein-coupled receptor binding","molecular_function"
"GNAO1",2775,"GO_0031821","G protein-coupled serotonin receptor binding","molecular_function"
"GNAO1",2775,"GO_0031852","mu-type opioid receptor binding","molecular_function"
"GNAO1",2775,"GO_0051430","corticotropin-releasing hormone receptor 1 binding","molecular_function"
"GNAQ",2776,"GO_0003924","GTPase activity","molecular_function"
"GNAQ",2776,"GO_0031683","G-protein beta/gamma-subunit complex binding","molecular_function"
"GNAQ",2776,"GO_0001664","G protein-coupled receptor binding","molecular_function"
"GNAQ",2776,"GO_0019001","guanyl nucleotide binding","molecular_function"
"GNAQ",2776,"GO_0046872","metal ion binding","molecular_function"
"GNAQ",2776,"GO_0000166","nucleotide binding","molecular_function"
"GNAQ",2776,"GO_0005525","GTP binding","molecular_function"
"GNAQ",2776,"GO_0005096","GTPase activator activity","molecular_function"
"GNAQ",2776,"GO_0005515","protein binding","molecular_function"
"GNAS",2778,"GO_0003674","molecular_function","molecular_function"
"GNAS",2778,"GO_0003924","GTPase activity","molecular_function"
"GNAS",2778,"GO_0005525","GTP binding","molecular_function"
"GNAS",2778,"GO_0031683","G-protein beta/gamma-subunit complex binding","molecular_function"
"GNAS",2778,"GO_0019001","guanyl nucleotide binding","molecular_function"
"GNAS",2778,"GO_0046872","metal ion binding","molecular_function"
"GNAS",2778,"GO_0000166","nucleotide binding","molecular_function"
"GNAS",2778,"GO_0005515","protein binding","molecular_function"
"GNAS",2778,"GO_0001664","G protein-coupled receptor binding","molecular_function"
"GNAS",2778,"GO_0005159","insulin-like growth factor receptor binding","molecular_function"
"GNAS",2778,"GO_0031852","mu-type opioid receptor binding","molecular_function"
"GNAS",2778,"GO_0051430","corticotropin-releasing hormone receptor 1 binding","molecular_function"
"GNAS",2778,"GO_0010856","adenylate cyclase activator activity","molecular_function"
"GNAS",2778,"GO_0031698","beta-2 adrenergic receptor binding","molecular_function"
"GNAS",2778,"GO_0031748","D1 dopamine receptor binding","molecular_function"
"GNAS",2778,"GO_0035255","ionotropic glutamate receptor binding","molecular_function"
"HLA-DMA",3108,"GO_0005515","protein binding","molecular_function"
"HLA-DMA",3108,"GO_0023026","MHC class II protein complex binding","molecular_function"
"HLA-DOA",3111,"GO_0005515","protein binding","molecular_function"
"HLA-DOA",3111,"GO_0023026","MHC class II protein complex binding","molecular_function"
"HLA-DOA",3111,"GO_0032395","MHC class II receptor activity","molecular_function"
"HLA-DOB",3112,"GO_0023026","MHC class II protein complex binding","molecular_function"
"HLA-DOB",3112,"GO_0032395","MHC class II receptor activity","molecular_function"
"HLA-DPA1",3113,"GO_0042605","peptide antigen binding","molecular_function"
"HLA-DPA1",3113,"GO_0023026","MHC class II protein complex binding","molecular_function"
"HLA-DPA1",3113,"GO_0032395","MHC class II receptor activity","molecular_function"
"HLA-DPB1",3115,"GO_0005515","protein binding","molecular_function"
"HLA-DPB1",3115,"GO_0042605","peptide antigen binding","molecular_function"
"HLA-DPB1",3115,"GO_0023026","MHC class II protein complex binding","molecular_function"
"HLA-DQA1",3117,"GO_0005515","protein binding","molecular_function"
"HLA-DQA1",3117,"GO_0023026","MHC class II protein complex binding","molecular_function"
"HLA-DQA1",3117,"GO_0032395","MHC class II receptor activity","molecular_function"
"HLA-DQA1",3117,"GO_0042605","peptide antigen binding","molecular_function"
"HLA-DQA1",3117,"GO_0046872","metal ion binding","molecular_function"
"HLA-DQA2",3117,"GO_0005515","protein binding","molecular_function"
"HLA-DQA2",3117,"GO_0023026","MHC class II protein complex binding","molecular_function"
"HLA-DQA2",3117,"GO_0032395","MHC class II receptor activity","molecular_function"
"HLA-DQA2",3118,"GO_0005515","protein binding","molecular_function"
"HLA-DQA2",3118,"GO_0023026","MHC class II protein complex binding","molecular_function"
"HLA-DQA2",3118,"GO_0032395","MHC class II receptor activity","molecular_function"
"HLA-DQB1",3119,"GO_0046872","metal ion binding","molecular_function"
"HLA-DQB1",3119,"GO_0005515","protein binding","molecular_function"
"HLA-DQB1",3119,"GO_0023026","MHC class II protein complex binding","molecular_function"
"HLA-DQB1",3119,"GO_0032395","MHC class II receptor activity","molecular_function"
"HLA-DQB1",3119,"GO_0042605","peptide antigen binding","molecular_function"
"HLA-DRA",3122,"GO_0005515","protein binding","molecular_function"
"HLA-DRA",3122,"GO_0042605","peptide antigen binding","molecular_function"
"HLA-DRA",3122,"GO_0030247","polysaccharide binding","molecular_function"
"HLA-DRA",3122,"GO_0023026","MHC class II protein complex binding","molecular_function"
"HLA-DRA",3122,"GO_0032395","MHC class II receptor activity","molecular_function"
"HLA-DRA",3122,"GO_0042608","T cell receptor binding","molecular_function"
"HLA-DRB1",3123,"GO_0005515","protein binding","molecular_function"
"HLA-DRB1",3123,"GO_0005200","structural constituent of cytoskeleton","molecular_function"
"HLA-DRB1",3123,"GO_0042605","peptide antigen binding","molecular_function"
"HLA-DRB1",3123,"GO_0030247","polysaccharide binding","molecular_function"
"HLA-DRB1",3123,"GO_0023026","MHC class II protein complex binding","molecular_function"
"HLA-DRB1",3123,"GO_0032395","MHC class II receptor activity","molecular_function"
"HLA-DRB1",3123,"GO_0042608","T cell receptor binding","molecular_function"
"HLA-DRB1",3123,"GO_0042609","CD4 receptor binding","molecular_function"
"HLA-DRB3",3125,"GO_0005515","protein binding","molecular_function"
"HLA-DRB3",3125,"GO_0042605","peptide antigen binding","molecular_function"
"HLA-DRB3",3125,"GO_0023026","MHC class II protein complex binding","molecular_function"
"HLA-DRB3",3125,"GO_0032395","MHC class II receptor activity","molecular_function"
"HLA-DRB4",3126,"GO_0023026","MHC class II protein complex binding","molecular_function"
"HLA-DRB5",3127,"GO_0023026","MHC class II protein complex binding","molecular_function"
"HLA-DRB5",3127,"GO_0042605","peptide antigen binding","molecular_function"
"IFNB1",3456,"GO_0005125","cytokine activity","molecular_function"
"IFNB1",3456,"GO_0005126","cytokine receptor binding","molecular_function"
"IFNB1",3456,"GO_0005132","type I interferon receptor binding","molecular_function"
"IFNB1",3456,"GO_0005515","protein binding","molecular_function"
"IFNB1",3456,"GO_0008811","chloramphenicol O-acetyltransferase activity","molecular_function"
"IFNG",3458,"GO_0005133","interferon-gamma receptor binding","molecular_function"
"IFNG",3458,"GO_0005515","protein binding","molecular_function"
"IFNG",3458,"GO_0005125","cytokine activity","molecular_function"
"IFNGR1",3459,"GO_0005515","protein binding","molecular_function"
"IFNGR1",3459,"GO_0004896","cytokine receptor activity","molecular_function"
"IFNGR1",3459,"GO_0019955","cytokine binding","molecular_function"
"IFNGR1",3459,"GO_0004906","interferon-gamma receptor activity","molecular_function"
"IFNGR2",3460,"GO_0005515","protein binding","molecular_function"
"IFNGR2",3460,"GO_0004896","cytokine receptor activity","molecular_function"
"IFNGR2",3460,"GO_0004906","interferon-gamma receptor activity","molecular_function"
"IKBKB",3551,"GO_0005524","ATP binding","molecular_function"
"IKBKB",3551,"GO_0005515","protein binding","molecular_function"
"IKBKB",3551,"GO_0004672","protein kinase activity","molecular_function"
"IKBKB",3551,"GO_0008384","IkappaB kinase activity","molecular_function"
"IKBKB",3551,"GO_0000166","nucleotide binding","molecular_function"
"IKBKB",3551,"GO_0004674","protein serine/threonine kinase activity","molecular_function"
"IKBKB",3551,"GO_0016301","kinase activity","molecular_function"
"IKBKB",3551,"GO_0016740","transferase activity","molecular_function"
"IKBKB",3551,"GO_0042803","protein homodimerization activity","molecular_function"
"IKBKB",3551,"GO_0106310","protein serine kinase activity","molecular_function"
"IKBKB",3551,"GO_0042802","identical protein binding","molecular_function"
"IKBKB",3551,"GO_0019901","protein kinase binding","molecular_function"
"IKBKB",3551,"GO_0046982","protein heterodimerization activity","molecular_function"
"IKBKB",3551,"GO_0097110","scaffold protein binding","molecular_function"
"IKBKB",3551,"GO_1990459","transferrin receptor binding","molecular_function"
"IKBKG",8517,"GO_0070530","K63-linked polyubiquitin modification-dependent protein binding","molecular_function"
"IKBKG",8517,"GO_0005515","protein binding","molecular_function"
"IKBKG",8517,"GO_0046872","metal ion binding","molecular_function"
"IKBKG",8517,"GO_0042803","protein homodimerization activity","molecular_function"
"IKBKG",8517,"GO_0042802","identical protein binding","molecular_function"
"IKBKG",8517,"GO_0019904","protein domain specific binding","molecular_function"
"IKBKG",8517,"GO_0046982","protein heterodimerization activity","molecular_function"
"IKBKG",8517,"GO_1990459","transferrin receptor binding","molecular_function"
"IKBKG",8517,"GO_0031625","ubiquitin protein ligase binding","molecular_function"
"IKBKG",8517,"GO_1990450","linear polyubiquitin binding","molecular_function"
"IKBKG",8517,"GO_0016301","kinase activity","molecular_function"
"IL10",3586,"GO_0005125","cytokine activity","molecular_function"
"IL10",3586,"GO_0005515","protein binding","molecular_function"
"IL10",3586,"GO_0046983","protein dimerization activity","molecular_function"
"IL10",3586,"GO_0008083","growth factor activity","molecular_function"
"IL10",3586,"GO_0005141","interleukin-10 receptor binding","molecular_function"
"IL12A",3592,"GO_0008083","growth factor activity","molecular_function"
"IL12A",3592,"GO_0005143","interleukin-12 receptor binding","molecular_function"
"IL12A",3592,"GO_0005515","protein binding","molecular_function"
"IL12A",3592,"GO_0005125","cytokine activity","molecular_function"
"IL12A",3592,"GO_0042163","interleukin-12 beta subunit binding","molecular_function"
"IL12A",3592,"GO_0046982","protein heterodimerization activity","molecular_function"
"IL12A",3592,"GO_0045513","interleukin-27 binding","molecular_function"
"IL12B",3593,"GO_0005515","protein binding","molecular_function"
"IL12B",3593,"GO_0004896","cytokine receptor activity","molecular_function"
"IL12B",3593,"GO_0005125","cytokine activity","molecular_function"
"IL12B",3593,"GO_0008083","growth factor activity","molecular_function"
"IL12B",3593,"GO_0042802","identical protein binding","molecular_function"
"IL12B",3593,"GO_0046982","protein heterodimerization activity","molecular_function"
"IL12B",3593,"GO_0005143","interleukin-12 receptor binding","molecular_function"
"IL12B",3593,"GO_0019955","cytokine binding","molecular_function"
"IL12B",3593,"GO_0045519","interleukin-23 receptor binding","molecular_function"
"IL12B",3593,"GO_0005126","cytokine receptor binding","molecular_function"
"IL12B",3593,"GO_0042164","interleukin-12 alpha subunit binding","molecular_function"
"IL12B",3593,"GO_0044877","protein-containing complex binding","molecular_function"
"IL1A",3552,"GO_0005125","cytokine activity","molecular_function"
"IL1A",3552,"GO_0005149","interleukin-1 receptor binding","molecular_function"
"IL1A",3552,"GO_0005515","protein binding","molecular_function"
"IL1A",3552,"GO_0005507","copper ion binding","molecular_function"
"IL1B",3553,"GO_0005125","cytokine activity","molecular_function"
"IL1B",3553,"GO_0005149","interleukin-1 receptor binding","molecular_function"
"IL1B",3553,"GO_0005515","protein binding","molecular_function"
"IL1B",3553,"GO_0019904","protein domain specific binding","molecular_function"
"IL1B",3553,"GO_0005178","integrin binding","molecular_function"
"IL2",3558,"GO_0008083","growth factor activity","molecular_function"
"IL2",3558,"GO_0005134","interleukin-2 receptor binding","molecular_function"
"IL2",3558,"GO_0005515","protein binding","molecular_function"
"IL2",3558,"GO_0005125","cytokine activity","molecular_function"
"IL2",3558,"GO_0019209","kinase activator activity","molecular_function"
"IL2",3558,"GO_0030246","carbohydrate binding","molecular_function"
"IL2",3558,"GO_0031851","kappa-type opioid receptor binding","molecular_function"
"IL2",3558,"GO_0043208","glycosphingolipid binding","molecular_function"
"IL4",3565,"GO_0008083","growth factor activity","molecular_function"
"IL4",3565,"GO_0005126","cytokine receptor binding","molecular_function"
"IL4",3565,"GO_0005136","interleukin-4 receptor binding","molecular_function"
"IL4",3565,"GO_0005515","protein binding","molecular_function"
"IL4",3565,"GO_0005125","cytokine activity","molecular_function"
"IL6",3569,"GO_0005125","cytokine activity","molecular_function"
"IL6",3569,"GO_0005138","interleukin-6 receptor binding","molecular_function"
"IL6",3569,"GO_0005515","protein binding","molecular_function"
"IL6",3569,"GO_0008083","growth factor activity","molecular_function"
"IL6",3569,"GO_0005102","signaling receptor binding","molecular_function"
"IRAK1",3654,"GO_0005524","ATP binding","molecular_function"
"IRAK1",3654,"GO_0005515","protein binding","molecular_function"
"IRAK1",3654,"GO_0004674","protein serine/threonine kinase activity","molecular_function"
"IRAK1",3654,"GO_0004672","protein kinase activity","molecular_function"
"IRAK1",3654,"GO_0000166","nucleotide binding","molecular_function"
"IRAK1",3654,"GO_0016301","kinase activity","molecular_function"
"IRAK1",3654,"GO_0016740","transferase activity","molecular_function"
"IRAK1",3654,"GO_0042802","identical protein binding","molecular_function"
"IRAK1",3654,"GO_0106310","protein serine kinase activity","molecular_function"
"IRAK1",3654,"GO_0019901","protein kinase binding","molecular_function"
"IRAK1",3654,"GO_0042803","protein homodimerization activity","molecular_function"
"IRAK1",3654,"GO_0046982","protein heterodimerization activity","molecular_function"
"IRAK1",3654,"GO_0004704","NF-kappaB-inducing kinase activity","molecular_function"
"IRAK1",3654,"GO_0031072","heat shock protein binding","molecular_function"
"IRAK4",51135,"GO_0005524","ATP binding","molecular_function"
"IRAK4",51135,"GO_0000287","magnesium ion binding","molecular_function"
"IRAK4",51135,"GO_0004674","protein serine/threonine kinase activity","molecular_function"
"IRAK4",51135,"GO_0004672","protein kinase activity","molecular_function"
"IRAK4",51135,"GO_0000166","nucleotide binding","molecular_function"
"IRAK4",51135,"GO_0016301","kinase activity","molecular_function"
"IRAK4",51135,"GO_0016740","transferase activity","molecular_function"
"IRAK4",51135,"GO_0005515","protein binding","molecular_function"
"IRAK4",51135,"GO_0106310","protein serine kinase activity","molecular_function"
"IRAK4",51135,"GO_0019901","protein kinase binding","molecular_function"
"IRAK4",51135,"GO_0005149","interleukin-1 receptor binding","molecular_function"
"ITGA4",3676,"GO_0046872","metal ion binding","molecular_function"
"ITGA4",3676,"GO_0005515","protein binding","molecular_function"
"ITGA4",3676,"GO_0005178","integrin binding","molecular_function"
"ITGA4",3676,"GO_0015026","coreceptor activity","molecular_function"
"ITGA4",3676,"GO_0050839","cell adhesion molecule binding","molecular_function"
"ITGA4",3676,"GO_0019960","C-X3-C chemokine binding","molecular_function"
"ITGA4",3676,"GO_0001968","fibronectin binding","molecular_function"
"ITGA4",3676,"GO_0003823","antigen binding","molecular_function"
"ITGA4",3676,"GO_1990405","protein antigen binding","molecular_function"
"ITGAM",3684,"GO_0046872","metal ion binding","molecular_function"
"ITGAM",3684,"GO_0005515","protein binding","molecular_function"
"ITGAM",3684,"GO_0005178","integrin binding","molecular_function"
